lnY2008,lnK2008,lnW2008,lnY2009,lnK2009,lnW2009,lnY2010,lnK2010,lnW2010
17.960123,16.880117,16.104517,18.165804,16.746777,16.140825,18.45424,16.893728,15.688129
20.110426,20.210617,16.767052,19.44385,20.15131,16.9332,16.734482,20.149717,16.933622
18.302643,20.223988,18.139921,17.614626,20.06263,18.19009,19.628407,20.486822,18.350273
19.01902,18.879272,17.54292,16.612392,18.695295,17.102757,16.21457,18.490278,16.43373
22.535147,21.273756,20.784933,22.407879,21.451754,20.77479,22.023842,21.421299,20.89273
17.909977,17.775927,15.969418,18.36061,17.749266,15.685574,17.627413,17.59064,14.904807
22.20177,21.729954,20.336552,21.824047,21.515936,20.230463,22.136194,21.348238,20.405405
16.399775,13.990627,13.940236,16.40787,13.963786,14.245562,16.65086,13.656634,14.63905
18.795094,16.96597,17.378637,19.06009,16.852238,17.576006,18.912321,17.033401,17.384096
18.667604,19.321466,17.307552,19.094225,19.163164,17.089838,19.611002,18.991137,16.740198
17.140505,17.07775,15.470483,17.589958,17.04427,15.561706,17.658007,17.022629,15.67797
18.439648,17.16172,16.086813,18.51768,16.92883,16.1849,18.293413,16.820623,16.045088
19.339067,16.903845,17.76602,19.2091,16.810131,17.578331,19.360188,16.814133,17.82464
18.631563,18.305489,16.920208,18.725042,18.01728,16.985628,19.37022,18.434153,17.267052
20.33296,19.98363,18.240946,20.428274,19.903467,18.343136,20.267223,19.866766,18.327705
19.020323,17.884686,17.465979,19.286139,18.003773,17.77535,19.152702,17.867027,17.78053
19.904263,20.706013,17.656267,20.002193,20.77399,17.696333,20.064602,20.739914,17.600527
13.984168,14.535115,12.526812,13.524518,14.678143,12.552742,13.701844,14.117945,12.194124
20.66002,20.38961,18.97981,21.116549,20.274393,19.15759,20.537424,20.33396,18.965866
18.260708,18.119818,16.113781,17.962452,18.90449,16.067633,18.57611,18.844744,16.137218
18.599237,19.191475,16.981386,18.72373,19.12664,17.088573,18.764042,19.254452,17.269825
19.2847,18.693502,17.31949,19.254272,18.535402,17.202602,18.881414,18.507715,17.282341
15.716333,13.173168,15.073645,15.996222,13.859487,15.214532,16.105333,13.747258,15.204125
13.505446,12.905347,12.184501,14.343225,11.754112,12.540359,14.329782,12.562184,12.389259
18.985224,16.878248,18.220882,19.192152,16.874586,18.216759,19.202293,16.783922,18.28462
18.115849,17.256067,16.002935,17.447538,17.333363,15.946373,19.11737,17.32014,17.684668
18.863375,18.503052,17.856556,18.860224,18.43887,17.77731,19.068314,18.310873,17.772284
17.01337,16.62637,15.862835,16.700705,16.480598,15.760525,16.26691,16.318624,15.626516
15.206239,10.610941,15.019676,14.642344,12.96208,14.479012,15.195507,12.917746,15.028348
16.769772,17.803894,14.463875,18.193422,18.580492,16.333233,18.25115,18.551786,16.474754
17.403893,14.899589,15.5035715,17.807306,14.951632,16.399256,18.264805,15.680619,16.38195
18.013536,18.974165,17.0177,18.333817,18.825735,16.761984,18.552904,18.74198,16.771141
14.327763,14.09247,12.74778,14.593974,13.963037,13.580172,14.951663,13.81441,13.932919
18.328506,16.882904,15.472504,18.616482,17.201454,15.9633665,19.17875,17.12859,15.788859
17.62752,16.433561,16.121286,17.892744,16.326159,16.261316,17.946005,16.172552,16.281263
18.429295,17.346848,16.481339,18.304876,17.459387,16.754282,17.875235,18.299696,16.590929
18.791296,18.756283,17.78173,18.822556,19.052643,17.702253,18.917534,18.698784,17.293941
19.11798,17.89748,18.072163,19.185822,17.766634,18.132261,19.245386,17.660492,18.215685
17.240334,15.31492,16.028868,16.803999,15.288144,16.016703,16.347185,15.072871,15.760623
20.383726,19.795425,18.644741,19.82815,19.667486,18.714277,19.950834,19.553068,18.856861
14.429251,18.060081,16.889427,19.318361,18.878834,17.850817,19.019226,18.891323,17.800844
20.074919,20.245478,17.262184,20.077541,20.248709,17.381218,20.296356,20.16668,17.46848
17.86277,17.220995,16.580292,17.987705,17.27529,16.557667,18.164059,18.017838,16.635286
22.394718,22.948782,18.91637,22.299683,22.835493,18.954184,22.397219,22.661497,19.049438
19.89441,18.75798,17.16707,19.851036,18.73746,17.383007,20.275019,18.752062,17.801403
16.91421,14.860214,14.052819,16.92725,15.000092,14.092703,17.299116,14.995002,14.571917
21.193758,19.539135,17.246792,20.156084,18.99927,17.244196,21.565847,18.843742,17.419155
16.70214,13.224291,16.3022,16.868788,14.014734,16.058926,17.23186,15.701746,15.895783
18.36297,17.872808,16.813179,18.55712,17.818075,16.779749,18.557539,18.2311,16.969944
15.340423,13.903466,13.7281885,15.882028,14.830157,13.834604,15.407774,14.664952,14.006093
17.565197,16.4198,15.772404,17.495916,16.371248,16.816221,17.658358,16.30346,16.37502
17.498316,18.406021,15.012906,18.694677,18.826921,15.959163,18.557781,18.820751,15.397282
18.027687,15.945118,15.793919,18.178724,15.816775,16.280693,18.142357,17.591497,17.030428
17.080215,16.544846,15.979052,17.188393,16.382807,15.816661,16.532372,16.269062,15.744157
18.649633,17.85009,17.33332,18.217115,17.75082,17.343866,18.333282,17.880178,17.519869
17.883633,17.293266,15.931167,18.240498,17.479616,16.022396,18.5439,17.484982,16.866297
19.275892,19.158987,17.04825,19.76558,19.15519,17.343845,20.026098,19.236607,17.40007
17.32064,16.895721,15.66783,17.931707,16.995316,15.850553,12.702036,17.09918,15.973064
17.639229,17.451956,15.782131,18.831245,17.42207,17.15512,18.336235,17.255451,15.615712
17.184082,15.804489,15.555144,17.401234,15.640623,15.520338,17.129759,15.427003,15.668349
20.907824,21.795729,18.297962,21.712578,21.963203,18.265932,21.386454,21.960642,18.468548
20.15485,19.189352,18.303307,19.930477,19.294008,18.222546,19.78527,19.115564,18.336107
14.677442,14.35747,13.223743,14.670005,14.290849,13.53027,14.169363,13.709968,13.159867
18.617474,18.323387,15.991274,18.504585,18.348026,15.987192,18.908209,18.311577,16.035452
17.471853,16.317144,15.883994,17.675095,16.267761,16.071993,17.511103,16.220572,16.174984
19.690329,20.243694,17.79174,19.94288,20.15871,17.77751,19.732662,18.912222,17.592503
18.871365,17.88985,17.442776,18.386805,17.810392,16.304497,19.333582,18.51023,18.211819
16.626776,16.567303,16.156168,16.641012,16.83627,16.032028,17.069523,17.173927,16.105885
17.999216,17.176355,15.959007,18.09438,17.960197,15.98067,18.439651,17.206755,15.928768
13.601526,14.6046295,13.406143,14.540976,14.531542,13.812913,14.368063,14.423143,13.587734
19.537056,19.424303,17.434774,19.795326,19.584972,17.564886,19.73349,19.839218,17.90105
18.820477,17.172115,15.554344,18.76753,17.383106,15.475869,18.723734,17.666136,15.609753
21.921553,20.772072,20.147593,21.773989,20.944248,20.170858,21.632954,20.860907,20.168493
19.905502,20.33508,18.182531,20.302275,20.47362,18.457172,20.010649,20.570456,18.461063
20.331522,16.690994,17.537933,21.628458,20.099512,19.815426,20.020828,17.102215,18.100773
15.33285,14.175908,14.340238,15.853147,13.894704,14.920381,15.86197,14.48762,14.783428
21.10656,19.76027,18.251112,21.089611,19.212786,18.383146,20.86319,19.052263,18.379745
17.334856,16.931004,16.29473,17.348677,17.117403,16.206034,18.00757,17.263115,16.308168
18.926655,17.962646,16.71844,19.154812,17.894053,17.536737,19.172567,17.863285,17.444408
20.27496,20.641531,18.591661,20.557732,20.619099,18.41891,20.798073,20.833416,18.725538
18.681038,17.536083,17.268126,18.382256,17.561165,17.226048,18.78545,17.624521,17.396528
18.582056,16.556583,15.751107,18.442356,17.130306,16.091167,18.681387,17.021626,16.990175
19.386518,19.284765,17.883228,19.399096,19.232574,17.62222,19.089346,19.104525,17.44345
19.33233,19.605783,17.893188,19.188854,19.404182,17.930525,19.394358,19.179678,17.988247
18.276731,17.086496,16.956738,18.891098,18.274076,17.31985,19.89647,18.48539,17.848722
17.088293,18.926872,17.003254,15.950421,18.856077,17.1863,16.967276,18.884815,17.199835
19.894163,18.661655,17.074541,19.901014,19.148308,17.3148,20.370335,19.076235,17.400055
19.26097,17.038967,17.274393,19.30929,17.009375,17.292934,18.854528,17.55379,17.388771
18.5014,17.778404,16.810083,18.024464,18.138702,17.009743,17.809183,18.316465,16.936295
20.786835,19.654907,18.568815,21.104303,19.690256,18.601183,21.292866,19.791473,18.656586
13.2631,16.267225,16.136675,12.559601,16.096834,15.857148,14.846729,16.06958,16.050667
19.915146,19.943823,18.16986,19.914577,19.896229,17.98127,20.280922,19.878172,18.248117
19.647793,17.600756,17.919102,19.383247,17.433187,17.836205,19.64891,17.389503,17.955875
18.557222,17.866346,16.718857,18.051208,18.415565,16.73915,17.72767,18.312506,17.116516
18.353518,19.359734,16.184034,19.06228,19.231066,17.043661,20.702806,20.872286,17.822174
19.088938,16.846754,17.137089,19.22461,16.83748,17.252365,19.16222,16.551743,17.383192
19.082592,18.103657,17.10481,19.060373,17.934341,16.832758,18.84808,17.878695,16.912376
19.559399,19.321495,17.002947,19.200851,19.306812,16.82017,19.202478,19.260992,16.924282
16.355925,16.678381,15.165174,16.546553,16.937912,15.119835,17.081724,16.8835,15.238558
18.618395,19.683681,17.707464,18.81777,19.747929,17.547018,18.969585,19.619215,17.679317
19.39631,19.97632,17.590088,19.30288,19.974295,17.728409,19.250494,19.988012,17.818825
14.51751,14.820621,14.40658,15.567683,14.625221,14.688998,15.232194,15.08133,14.644428
20.528458,18.38876,17.808245,20.342497,18.291903,17.665625,20.220402,18.226318,17.60288
16.692236,15.343901,15.270327,17.181593,15.20964,15.574338,16.44273,14.995645,15.191285
19.620981,18.831017,17.760677,19.37769,19.010653,17.890574,19.799868,19.027704,18.166576
20.22559,19.68171,17.448185,19.551271,19.55275,17.072803,20.298056,19.457108,17.43686
19.780592,17.960562,17.758799,19.662497,18.408596,18.049562,19.74467,18.940273,18.203909
20.609966,19.118849,18.046543,19.907639,19.000704,18.022741,19.86846,18.882187,18.143345
20.825346,21.95445,18.462643,21.2095,21.949232,18.830608,21.115942,22.000393,18.90193
17.879616,16.719326,15.2052965,18.107243,16.61616,15.58139,18.863134,16.92737,16.266035
17.727127,17.890377,15.457108,18.619253,17.855722,16.09947,18.752449,17.780268,16.318132
19.909246,18.842287,17.588568,19.08926,18.295614,17.574903,19.278143,19.039156,17.494345
17.965942,17.129349,16.315304,17.775198,17.112236,16.36303,17.462801,17.374857,16.413263
16.296328,16.618198,15.229182,16.571358,16.222149,15.257146,17.230293,15.985807,15.26368
18.19191,18.840672,16.944466,17.907656,19.026592,17.414036,19.184072,18.438133,16.70581
19.382404,20.844109,17.970407,20.012846,20.18375,18.110096,19.362663,18.640558,18.157059
19.536098,17.673199,18.21412,19.143019,17.723103,18.316597,19.307358,17.77171,18.321856
21.20806,21.202824,18.98344,19.888506,21.141834,18.658392,21.439781,21.109985,18.564388
20.83017,20.254728,18.796953,20.504963,20.169487,18.8821,20.939604,20.263336,19.094109
17.870438,18.6678,16.461735,18.118954,18.609354,16.66222,18.271671,19.033096,16.675518
20.390898,18.761839,18.843744,20.41056,18.616426,19.480633,20.592892,18.382496,19.235807
21.463688,20.881159,18.970629,21.45732,20.672523,19.105486,21.630207,20.572351,19.122496
20.450245,21.135433,18.248161,20.348892,21.132626,18.638655,20.172619,21.086449,18.577085
19.62617,19.786676,17.37088,19.381609,19.86137,17.525873,20.73923,20.285471,18.52538
19.609587,17.101967,16.701424,19.291782,17.47602,16.738909,19.557055,17.238718,16.526716
20.079483,20.154802,18.008055,20.659227,19.9933,18.141392,20.726574,19.915888,18.189886
22.171755,22.373707,20.31421,22.387257,22.544498,20.60386,21.406408,22.933752,19.75684
18.604334,17.945219,16.961607,18.823608,18.260466,17.268606,19.289968,19.805496,17.34869
12.999526,11.591444,12.527902,11.401105,11.434543,12.228376,12.133958,11.264298,11.739236
19.427843,18.344522,17.335354,19.938278,18.112968,17.610052,20.289997,18.341894,17.67556
20.039097,19.847277,18.237751,20.060904,19.55696,18.229345,20.136726,19.880516,17.898638
13.778536,13.971306,12.900984,11.793953,13.795899,12.5098505,14.513042,13.94629,12.9152565
19.598206,18.255632,17.310286,19.593153,18.08063,17.351536,20.142927,17.89741,17.441517
19.360538,18.145487,17.222424,19.464462,18.004562,17.36827,19.397724,18.12935,17.39089
22.557297,25.237188,19.891506,23.40381,25.1028,20.092197,23.332525,24.928543,20.162685
19.547354,17.719984,17.435019,19.03381,17.963879,17.347193,19.669704,17.988901,17.644388
17.59907,16.673872,16.712755,17.649406,16.663744,16.93317,17.939938,16.598122,16.013659
19.76682,20.623373,17.604977,20.032326,20.503593,17.624384,20.678335,20.63287,18.075668
19.10841,18.913418,16.346716,19.300455,18.884289,16.335165,19.28893,18.839705,16.871708
17.41779,16.5778,15.096622,17.660053,16.967955,15.434897,18.811762,17.088598,15.379098
20.909384,20.255785,18.697556,20.951077,20.2059,18.774014,20.333498,19.931805,18.912771
14.788556,12.90089,13.664082,14.717232,12.825513,13.525663,15.117709,12.605305,13.564733
16.20343,16.430775,15.065175,16.681934,16.46787,15.819673,16.667831,16.262054,15.135473
19.143927,18.395697,16.696741,19.222027,18.24317,16.888094,19.425972,18.280722,16.840322
18.861227,17.572964,17.38511,18.99332,17.633984,17.65674,19.143684,17.70284,17.554861
20.176468,22.426147,17.02328,21.120977,21.950634,18.024378,21.08121,22.345749,18.715967
17.875729,17.15271,16.941765,16.775234,18.222687,15.9645195,17.639685,18.186691,17.086653
15.366219,17.670898,15.402846,14.16441,18.064497,15.688081,16.451485,18.039711,15.782153
19.839607,19.124123,17.290865,19.32418,19.38092,17.523712,19.25924,19.26263,17.418089
15.140826,14.842366,13.233767,14.385836,14.648536,13.269566,14.753563,14.8779335,13.037259
15.963545,14.40647,15.767121,15.983894,14.708297,15.7205515,15.645854,14.425338,15.655811
17.849188,16.2726,15.223857,18.33423,16.607708,15.794012,18.667906,17.249186,15.992296
18.803415,17.171446,16.453259,19.454851,17.910236,16.632885,20.259623,17.859335,16.697714
18.855818,18.122383,16.746567,18.689936,18.243486,16.598776,17.230137,17.901117,16.677286
15.826683,14.250581,15.355375,15.5745535,15.353078,15.338104,15.760349,16.171707,14.811733
18.749166,19.377003,17.122364,18.991312,19.461624,17.181322,19.392395,19.227774,17.260477
18.495924,16.057814,15.259517,15.895511,18.122862,15.989452,17.448944,17.991556,15.967238
20.70736,19.632668,17.342554,20.095856,19.563738,17.779942,20.092154,19.526548,17.218788
19.71095,20.890142,17.633875,20.16741,20.658094,16.932777,18.080069,20.67644,17.00499
18.767786,17.183712,16.819365,18.672895,17.23252,16.873264,19.286854,17.334358,17.43225
20.242155,20.4135,18.227638,20.010967,20.183596,18.015865,19.984266,20.002274,18.285454
19.130074,19.057697,17.249443,19.318396,19.37344,17.43206,19.310097,19.268364,17.568233
18.478952,18.226141,16.129974,19.157951,19.187916,16.468454,19.539026,19.917665,16.818405
22.290781,22.039696,20.775414,22.015152,22.124361,21.207855,22.540827,22.193918,21.352882
13.826577,17.760439,15.852436,12.844764,17.647215,15.917364,17.837893,17.812937,15.927143
18.14722,16.88765,16.198538,18.363281,17.749783,16.421137,18.72318,17.92891,16.50904
18.22238,15.942389,16.393513,17.277206,15.751886,16.361204,16.953783,15.505135,16.245298
18.294506,16.553436,16.936293,18.155893,16.490452,17.113646,18.429358,16.52055,17.13819
18.184488,17.880827,16.571606,18.118734,17.903355,16.622189,18.15086,17.834705,16.67335
17.596203,16.033033,16.668226,17.817581,16.305105,16.735884,17.237034,16.276686,15.574753
17.621853,15.729713,15.58093,17.935043,15.81149,16.430847,18.281776,16.238184,16.551443
17.727549,15.061378,16.038465,17.576876,15.438102,16.137032,17.818745,16.49007,15.760767
19.036467,19.432074,16.623842,18.946363,19.307777,16.34948,19.27253,19.159834,16.31348
19.660349,19.077515,16.857433,19.84513,18.758707,16.879879,19.870502,18.662996,17.093859
20.719734,20.175663,18.277708,20.612507,19.998375,18.35901,20.531105,19.84343,18.144672
16.652729,17.20019,15.366094,16.822199,16.993715,15.531408,16.635735,16.819065,15.613066
20.211607,18.153389,17.910631,19.463938,17.975986,17.99332,19.062752,18.374744,17.461048
18.41713,19.054863,15.638986,18.736202,18.925415,15.389658,18.491451,18.851452,15.586237
17.987932,20.62672,17.479425,19.353146,20.657282,17.906334,19.466347,20.652363,18.004992
18.33163,19.838213,16.693825,18.674458,19.740473,16.726738,18.588825,19.56015,16.828608
20.101637,20.501657,17.768375,20.05155,20.455896,17.7211,20.667244,20.399485,17.541765
19.61334,18.997244,17.427084,19.291323,18.950878,16.538939,19.723225,18.857,17.005602
16.607107,17.556742,15.698862,15.383082,17.610928,15.773151,15.013587,17.649586,15.52415
20.274416,19.022587,18.348108,20.2112,19.217588,18.405788,20.168793,19.080404,18.300356
19.456717,20.133398,17.646906,20.910162,20.33901,17.759666,19.470943,20.420635,17.569588
19.801933,18.904123,16.923214,19.986769,18.868826,16.951496,20.01296,18.671572,17.166332
18.666395,16.723228,16.592669,18.27019,16.244913,16.666578,17.85767,16.212473,16.671812
18.983295,18.627993,17.260548,19.004002,18.70969,17.348612,19.220114,19.140125,17.606298
17.312435,16.020523,15.789773,16.493195,15.845595,15.361794,17.224894,15.559396,15.679419
21.020283,20.058472,18.832262,20.917315,20.29746,18.878977,21.0418,20.265055,19.282059
14.825186,14.019876,14.204818,15.5159645,14.1983,14.675067,15.978446,14.656135,14.730761
18.921854,16.729832,17.831003,18.954031,16.733086,17.742174,19.060467,16.9012,17.611176
16.99573,16.337706,15.414474,16.907488,15.902555,15.465754,16.975574,15.883368,15.605682
19.325113,19.584875,17.50144,19.323954,19.46863,17.495548,19.94823,19.386684,17.762041
15.735706,16.433825,15.163196,13.862194,16.031399,15.114521,15.017305,15.736413,15.3099575
20.152964,19.286295,16.652195,20.209307,19.124813,16.65192,20.558302,18.931658,16.583918
18.746695,19.496508,17.614391,19.416845,19.499357,17.695389,18.462217,19.416346,17.497557
17.02027,17.059063,15.437812,17.116224,16.850142,16.258888,17.133595,16.616701,15.103155
18.151562,17.266153,15.966858,17.99603,17.361238,16.27839,17.984003,17.220932,15.920222
17.982065,17.574566,15.860454,17.699736,17.487743,15.058004,17.86185,17.348272,15.093163
19.99916,21.406563,18.630417,20.677946,21.374783,18.698025,20.081577,21.382666,18.688925
18.93621,17.917501,16.948978,18.535538,17.829216,16.939985,19.251217,17.776217,17.155066
19.749321,20.595621,17.203981,19.16771,21.108723,16.434616,19.225851,20.230783,16.691216
19.050528,18.489265,16.662714,20.311382,18.592726,16.745075,19.3488,18.544046,17.089735
20.012497,21.176569,17.956623,19.874498,20.802856,18.17874,20.874655,20.445053,18.239395
18.177168,15.956522,16.141956,18.68852,15.8606615,16.601076,18.805668,16.876303,15.910105
17.872955,15.777751,16.051287,18.428192,17.047852,16.28111,19.148857,17.263012,17.149593
13.826824,16.059893,14.576148,15.848279,16.349083,15.61751,16.171053,15.971063,15.632796
16.88407,14.411005,15.376584,16.908945,15.059296,15.976273,17.1203,14.86825,15.615422
17.00422,16.564104,15.7466955,16.941725,16.566412,15.988125,16.444109,16.673227,15.439986
17.499876,13.943719,15.223475,15.0723,13.384459,13.260478,14.339953,12.127779,12.184171
17.887466,16.761736,16.278,17.956854,16.921986,16.388647,18.02384,16.908443,16.384851
16.548628,17.678604,15.587732,16.977367,17.681993,16.00057,16.985619,17.768553,16.147875
17.16104,15.804357,16.200338,17.781036,16.87043,17.095682,17.821547,17.188793,17.371426
17.906267,18.645275,16.941738,17.72598,18.466719,17.189209,18.377361,18.37431,17.361494
18.470257,17.754402,17.405146,18.061184,17.74449,17.400366,18.48914,17.827435,17.58738
17.629337,17.933395,16.093801,17.099436,17.866531,16.447453,17.27253,17.772768,16.56485
16.65064,17.152006,15.238414,15.494798,17.068611,15.415158,16.764654,16.918163,15.848068
17.615952,18.10658,16.791916,16.97627,17.994152,17.01789,17.994009,18.091291,16.825762
17.280704,16.194046,15.544525,16.789595,17.13769,16.06938,17.389053,17.158276,16.043043
16.577755,16.08745,15.42406,15.780829,16.192883,15.333642,16.640581,16.324892,16.150831
20.522495,21.042444,17.646511,20.469776,20.923038,18.01839,20.719187,20.7993,18.113626
18.7682,16.981363,15.736339,18.388391,16.869835,15.868494,18.212732,16.70987,15.622079
19.373537,17.803762,18.110104,19.375751,17.845633,18.268402,19.6029,17.998878,18.510712
18.162092,17.941336,16.023256,19.148928,18.073303,16.363413,19.249647,18.42088,16.71647
13.352562,12.843754,12.868656,14.498351,14.02774,13.264884,15.0195465,13.861035,13.261725
17.803541,20.45117,16.454498,18.80836,20.35018,16.10263,19.023233,20.237453,16.25713
16.539013,15.813031,13.328859,15.836911,16.16253,14.098449,15.783107,16.947708,14.452861
18.557764,17.490986,16.511593,18.456945,17.390545,17.229631,18.572659,17.15779,17.370537
20.340015,19.482227,18.1844,19.909645,19.81782,18.275223,20.51313,20.695908,18.822529
19.936535,20.725748,18.514032,20.717468,20.61375,18.267984,20.027914,20.492018,18.506718
18.247246,19.005068,16.998991,18.323597,18.904236,17.293556,17.705425,18.785776,17.199743
22.319365,23.23556,20.431286,22.475266,23.36104,20.31659,23.121553,23.348112,20.760248
21.852774,21.475863,17.991526,21.704449,21.369637,18.173265,21.770388,22.03773,18.821774
21.273663,20.226171,17.459057,19.64449,20.12119,17.466732,21.00424,20.028975,17.508638
19.148388,18.35944,16.712727,18.394964,18.173754,17.022747,18.111998,17.86358,16.797838
19.907139,18.59644,18.304329,19.229542,18.443626,18.252424,19.69733,18.384237,18.591143
18.04179,17.272285,15.492504,18.121885,19.137642,16.639482,17.856777,19.109144,16.750341
18.295053,16.297667,17.001404,17.951942,15.673931,16.545757,18.332409,16.620495,16.593763
16.952723,16.854923,16.090513,17.45332,16.827797,16.081785,17.506802,17.044106,16.383219
19.661621,20.00852,16.274033,19.468065,20.437923,17.137278,19.780426,20.189838,17.948513
17.681042,18.565243,15.82953,18.107916,18.459213,15.777778,17.551939,18.356739,15.736051
19.397402,19.610819,17.637577,19.19611,19.499027,17.9106,19.263565,19.714466,18.050005
20.187485,19.472794,18.636724,20.43668,19.384058,18.822357,20.54841,19.447847,19.329988
18.874693,18.84005,17.49106,18.759062,18.693356,17.428719,18.870651,17.632793,17.198664
20.144016,20.053324,18.109972,19.33914,20.010374,18.025368,20.615862,20.054935,18.030777
18.494032,18.075066,17.182388,18.679739,18.044727,17.078878,18.444685,18.126963,17.291851
19.383615,19.354671,16.791119,19.018736,19.146137,16.799673,18.775755,19.13788,16.626183
18.761412,17.12589,16.95934,18.811981,16.907793,16.615149,18.4386,16.75439,16.603416
19.605234,18.876745,17.79152,18.667208,19.122488,17.445864,17.010565,19.055094,17.463732
16.134314,14.705217,13.098273,16.064318,15.57076,13.091942,15.676245,15.569354,13.351321
18.121527,17.52351,15.636742,17.834192,17.528044,15.81613,18.27645,17.65943,16.14349
21.823574,20.628216,19.128567,22.47068,20.412523,19.191639,22.762247,21.294544,19.389603
20.600578,20.024208,18.943493,20.958378,20.12341,18.969484,21.559858,20.478334,19.134834
20.443655,20.415678,16.98081,20.613537,20.281021,17.22496,20.812975,20.112162,17.257446
18.501123,17.382488,17.193531,18.578182,17.177462,17.319075,19.49004,16.858826,17.360357
18.40276,15.513717,16.808296,17.985643,15.689894,16.30943,18.636547,14.728354,17.106012
17.050093,16.469631,15.63888,17.316141,16.41224,16.062073,17.49248,16.300781,16.176527
19.94941,19.330553,17.613913,19.947336,19.19987,17.40041,20.41636,19.112856,17.39645
20.269974,18.265566,16.393091,19.698225,18.291697,16.45241,20.291824,18.264992,17.05151
21.248505,21.360792,18.390396,20.887827,21.215279,18.710623,21.2756,21.172789,18.867168
19.221928,19.387796,16.534512,18.916727,19.357164,16.501272,19.26874,19.344616,16.70174
18.960123,17.623827,17.216124,18.9882,17.387291,17.83287,18.508638,17.256002,17.111681
19.6303,18.850882,17.009378,19.484018,18.283527,16.689043,18.33523,19.439579,17.312292
21.053825,19.28488,17.372719,19.381596,19.686716,16.787214,21.955595,21.439007,20.10183
16.21907,15.81032,12.975447,16.134478,16.027897,12.991923,16.60979,15.914101,13.538173
19.427961,18.762615,17.360512,19.054121,18.810953,17.434557,19.138153,18.785109,17.43558
19.518877,18.843592,17.408648,19.909346,18.870857,17.416672,19.82836,18.740717,17.421225
14.357391,13.402417,13.185296,14.592104,14.390647,13.6614895,15.176195,14.425662,13.774904
18.79058,19.120424,16.641481,18.900778,19.52326,16.993797,19.594812,19.510855,17.415436
17.805717,18.121124,16.527058,17.80457,17.841053,16.545904,18.00779,18.237139,16.953997
22.354452,23.254002,18.786554,22.147268,22.908821,18.899702,22.199064,23.038637,19.003439
16.29531,14.012388,14.270031,16.242805,14.93074,14.481623,16.148077,15.208305,14.547829
17.797674,18.92174,17.18134,18.627579,19.643196,16.943005,18.585716,19.589712,16.899643
20.002953,19.128138,18.131899,20.064133,18.942091,18.195158,20.049301,19.0564,18.173477
16.830004,16.23852,16.240513,16.890877,16.248306,16.041946,17.181458,16.88574,16.018467
16.882837,14.9646845,16.539616,16.361174,15.887035,16.429142,16.528128,16.68369,16.0037
18.460943,16.595043,16.651892,18.441,16.499472,16.848764,19.111437,17.092937,17.095505
18.822315,18.445274,16.247997,18.89606,18.503931,16.530931,19.213375,18.464905,16.646593
19.145277,17.866768,16.776087,19.281395,17.740515,16.763107,19.811012,18.029501,16.40119
17.731907,17.373182,16.219612,17.723572,17.47855,16.49964,17.888056,17.947329,15.752868
20.019924,19.411943,17.784584,20.166416,19.337524,17.77027,20.549938,19.264023,18.0224
18.589018,17.816492,16.23421,18.050188,17.750374,16.714804,18.377134,16.958138,16.217005
20.039942,17.467607,17.892584,20.170095,17.817358,18.162663,19.804173,18.167515,18.221348
19.838259,19.78058,18.160162,19.648478,19.716465,18.410898,19.769035,19.532219,18.394308
21.787115,21.460615,18.933271,21.420135,20.904976,19.3713,21.59993,20.76063,19.917934
18.24859,17.833797,17.159592,18.117025,17.73854,16.964186,18.562172,17.693604,17.34813
17.692633,15.355214,14.944594,17.983107,15.486872,15.671728,18.547218,15.457402,15.552997
18.089773,17.958067,15.747053,18.220959,17.739748,15.809475,17.937735,17.502249,16.504347
19.408844,18.259909,17.582739,19.56273,18.989628,17.790854,19.640772,19.091225,17.809124
17.47316,16.590443,16.097395,17.70927,16.548405,15.453882,17.666431,16.466587,15.567578
23.037718,21.496578,19.496721,22.741024,21.422995,19.579897,22.710922,21.74162,19.495024
19.998047,18.99894,17.89086,17.729677,18.845716,17.774195,16.696358,18.695084,17.691164
17.144253,16.812532,15.419243,18.425274,17.944757,15.708944,18.787146,17.824085,16.39955
21.045158,20.2925,19.283459,18.588598,20.39251,18.82936,20.33635,21.044662,18.859932
21.819645,23.255428,18.760557,21.970743,23.348547,19.06453,21.41339,23.36102,19.909597
15.359277,14.429936,14.406802,14.997415,14.522807,14.520741,15.046683,14.396133,14.886387
18.335083,19.376802,17.0165,18.952934,20.328037,17.337381,20.210567,19.889406,17.162466
17.34037,17.04171,15.913324,17.49585,17.035187,16.05491,17.728027,17.130003,16.437426
18.261448,17.711046,16.742458,18.864422,18.02903,16.74655,18.533226,18.31642,16.741325
18.48413,18.205996,16.703062,16.590927,16.502415,15.795895,16.251743,16.314129,15.014843
17.7698,17.242468,16.341614,18.036362,17.110287,16.419836,17.696434,16.897354,16.528015
18.05776,19.431402,17.336866,18.491205,19.233835,17.231083,18.729782,19.041155,17.338182
19.152927,17.321562,16.043964,18.273626,18.711123,16.03244,17.951303,18.65964,16.207138
18.297823,19.186687,16.809837,18.548878,19.171402,16.937008,18.07772,19.00947,16.934591
18.255775,17.073004,15.518227,17.954134,17.637045,16.305584,18.149961,17.489166,15.916041
19.23179,18.102425,17.782713,19.11873,18.7501,17.721886,19.248024,18.670742,18.070383
18.565325,16.984459,16.241438,18.321877,17.200125,16.551712,18.695236,17.304264,16.66362
19.362839,18.555353,17.438864,19.461205,18.649878,17.429583,19.37149,19.020102,17.499897
