,CABx,CUV,CorrUV,EAx,EBx,EU,EV,SAx,SBx,SU,SV,CorrABx
10000,0.14479062384193048,0.19433249496251973,0.49087648177855486,1.8355395050003365,0.1452891285225838,0.29508988320075125,0.09548799903093252,2.5000394639162735,0.5719674909798979,1.0132452464927644,0.3907136879447412,0.10125634100492996
10000,0.28904103619484056,0.13847100188236922,0.40365137702863557,1.9681856641785536,0.2833498211875005,0.2827335481437716,0.060438846417728315,2.4420127675637353,0.5460070088388296,0.9950500641683104,0.3447525316426639,0.21677707782952016
10000,0.34735504211491186,0.18955683874400867,0.4153646007628884,1.9065535837679128,0.3026730778019978,0.2954255793364399,0.13566174147862983,2.474217606215721,0.5016040808936472,0.9783459464775989,0.46646334911985504,0.27988179675270913
10000,0.44066226025445865,0.16994761770097633,0.44011756877352126,1.6838044996192938,0.3051297967805845,0.27153917677239026,0.10539546137458931,2.349321637284833,0.4600440242915779,1.020341414043078,0.37844333544288894,0.40772184924612404
10000,0.0927091535532164,0.19374725230495127,0.44334549061017203,1.7448897651428745,0.33936540999215314,0.3145341945237846,0.0843139608212112,2.38100604790914,0.5535296008366931,1.0115931755663887,0.4320035998733431,0.0703430616709902
10000,0.27922009238447587,0.19968256852696906,0.43530059950033484,1.7651178553706999,0.26796910096857496,0.2570770603678228,0.044279661054061344,2.539550576170683,0.40183141625881286,1.0118926221090352,0.4533320870604418,0.2736187862067726
10000,0.08963128605786685,0.16323629705830528,0.4984464612794024,1.9011046817811725,0.27433031522103235,0.3025167702720371,0.06906506687119797,2.4611430336517723,0.4638729983151376,0.9984213485040029,0.32800794154345253,0.07850976552793686
10000,0.3912920695243647,0.17975168236738,0.45637229122879885,1.810535832233783,0.3090788764734853,0.3210508919568714,0.1351539131696953,2.508658869007344,0.4002188147309773,0.9953082632692705,0.395727367382592,0.3897282928872763
10000,0.047787062264715185,0.19964162256054108,0.4755192400923266,1.9459324720367137,0.302477624426324,0.2900187090564059,0.1267933541698387,2.3966566408852867,0.47910322517974624,0.9889698620122641,0.42452174438754825,0.04161744550563425
10000,0.390099037693771,0.1856411104088308,0.4514686087571989,1.8322671375214945,0.264791050697076,0.2554778404107158,0.11205042589505858,2.488516720622412,0.42652313344337167,1.0174228367851617,0.40415235839231434,0.3675290946243734
10000,0.20947411481777523,0.19190202180622482,0.4896874497064997,1.8745997891241624,0.28077951441453175,0.24545596000505115,0.09066051924088131,2.58953262946382,0.38366423815608836,0.9955676128178387,0.39363147429314926,0.21084225684161845
10000,0.21311649452227266,0.15484498646878356,0.40604691535582393,2.0046706252662068,0.3008195669807825,0.27041388040573067,0.10199996046135053,2.4547357219140977,0.4338333419931106,0.9905994253580546,0.384966431322351,0.20011949348471042
10000,0.26139402038213644,0.14100192261436606,0.527599870007948,1.8350549335390582,0.40221102723792623,0.2636963151572404,0.07957681547589579,2.3965411192673445,0.41591577436891064,1.0216668831672502,0.2615839168446828,0.26224388583194524
10000,0.4805207666020096,0.18132549476444915,0.4364491690177578,1.6287912202285422,0.3143499461138691,0.2733446024865986,0.08666880418900558,2.622021637110415,0.41709823008670344,1.024545522179109,0.4055028777583661,0.439377226479586
10000,0.3918511961621678,0.17443117598875382,0.4463577349301365,1.7626829433348643,0.26903636564511224,0.23334113884539798,0.10147074248420204,2.5695896686204023,0.4415031181026925,1.0082789164867276,0.3875791069314038,0.34540102676597456
10000,0.3557867565311817,0.14793863227037776,0.4228770200640955,1.6113937951426422,0.22022393191505452,0.3002513230193405,0.04656039499461458,2.6642025481033706,0.4489766930393593,0.9898753143288151,0.35341666139703054,0.2974395683336624
10000,0.38517769840534033,0.15535661015402213,0.4323496739795105,1.7041138902947106,0.25751625334589123,0.2599377256119748,0.059907134015942984,2.5912405277739885,0.5386981224848417,1.006238086979976,0.35710328797598356,0.27593573306264296
10000,0.32812776965792634,0.1832805256386762,0.4440747085683659,1.8084162332224127,0.3252157729040249,0.28040749075533666,0.08825668201492844,2.6380506469300444,0.5156465126639348,1.0216338164235017,0.4039847976353565,0.2412169225715755
10000,0.42078010422863654,0.18540349742013126,0.47679751342462856,1.8217401033629435,0.34168638099645654,0.28475471611586034,0.10681460530016285,2.5166903895373807,0.5255650184745909,1.0194657528418698,0.3814268835431384,0.31812584645575154
10000,0.5608107085414177,0.16561792586078392,0.35620822440098204,1.651469449648007,0.2804650584569893,0.2475253561482926,0.0455077324697362,2.4521430896705234,0.5410691234220365,0.9789444483349671,0.47494722115083,0.42268587739453417
10000,0.31513728728608137,0.17332915006684868,0.4651155265714665,2.22874530984693,0.2250715822445235,0.2765271638634054,0.08155145545476648,2.431955376807566,0.4707481672745335,1.0122193652344782,0.368159598952689,0.2752678890793365
10000,0.4287494075249588,0.180025475322688,0.4516155233317902,1.727091909652881,0.3824096925192795,0.30832319648678447,0.07149514018374839,2.4242124676579575,0.4502068890059707,0.9924735557648187,0.4016485106409443,0.39284453528896063
10000,0.2768741844018989,0.1577200583215528,0.391890857425569,1.977552599730736,0.3650607605966898,0.2993061725632908,0.088436133580024,2.5187081546921855,0.3221543355586279,1.0028565050101574,0.4013127902194995,0.34122483742765086
10000,0.18004042514599183,0.17128660866405515,0.39430359339758697,2.1893479982628232,0.3909573495878217,0.30059965697153185,0.11019722024431425,2.362498967532152,0.37714779393695563,0.9980194375303328,0.43526492934250105,0.20206301586013606
10000,0.16214200565198456,0.144561797033232,0.42419116718442657,1.7665108047077882,0.2946483292451788,0.24114904795178746,0.09233723405141442,2.4853777162489554,0.41551444559326783,1.0048905468266045,0.3391354244187862,0.1570062763643908
10000,0.4138066073342339,0.16041958712382853,0.40512135212434564,1.6229302131585537,0.30347333919892006,0.24535822143412356,0.08566279234047704,2.6690357382174543,0.42571592197913655,1.0244154942658854,0.38654149517854836,0.36418590932761574
10000,0.257628978505401,0.13786255981433876,0.3845514925841604,1.6486701927105634,0.428593916452616,0.29254355120179365,0.08156342472069283,2.474932519104922,0.5027939485346765,0.9823101679651305,0.36495825996517195,0.2070338257489006
10000,0.18471876846922453,0.18143845131893752,0.43047821040223655,2.0862803649855,0.23395630862878025,0.282839789312417,0.12347407623340069,2.441104703481929,0.4767579255964218,1.010483540919534,0.41710837760087965,0.1587181875422055
